timestamp,aqi_Anand_vihar,aqi_Dilshad_garden,aqi_Mandir_marg,aqi_Nsit_dwarka,aqi_Rk_puram,aqi_Shadipur
18-03-2018 07:00,197.775701877367,226.66666669999998,197.775701877367,194.33333330000002,197.775701877367,257.0
18-03-2018 08:00,197.775701877367,303.0769231,197.775701877367,230.33333330000002,197.775701877367,327.6923077
18-03-2018 09:00,197.775701877367,297.6666667,197.775701877367,247.66666669999998,197.775701877367,331.0769231
18-03-2018 10:00,197.775701877367,272.6666667,241.0,230.66666669999998,147.66666669999998,311.8461538
18-03-2018 11:00,197.775701877367,210.33333330000002,197.66666669999998,211.66666669999998,147.66666669999998,127.66666670000001
18-03-2018 12:00,197.775701877367,122.66666670000001,164.33333330000002,173.33333330000002,104.33333329999999,80.5
18-03-2018 13:00,197.775701877367,71.83333333,137.66666669999998,132.6666667,197.775701877367,71.5
18-03-2018 14:00,197.775701877367,47.38064516,79.33333333,80.0,21.38709677,197.775701877367
18-03-2018 15:00,197.775701877367,29.11935484,36.19354839,78.0,44.41935484,197.775701877367
18-03-2018 16:00,197.775701877367,20.56451613,24.67741935,94.33333333,67.66666667,88.16666667
18-03-2018 17:00,197.775701877367,17.76774194,26.32258065,85.16666667,157.66666669999998,67.33333333
18-03-2018 18:00,197.775701877367,21.38709677,197.775701877367,98.16666667,66.0,134.0
18-03-2018 19:00,197.775701877367,39.97741935,36.19354839,114.66666670000001,72.66666667,61.83333333
18-03-2018 20:00,197.775701877367,71.33333333,64.33333333,191.33333330000002,124.33333329999999,63.16666667
18-03-2018 21:00,197.775701877367,140.66666669999998,137.66666669999998,156.33333330000002,56.0,85.0
18-03-2018 22:00,197.775701877367,136.0,224.33333330000002,195.66666669999998,79.33333333,87.83333333
18-03-2018 23:00,197.775701877367,105.0,141.0,180.0,144.33333330000002,197.775701877367
19-03-2018 00:00,197.775701877367,127.33333329999999,207.66666669999998,108.0,164.33333330000002,124.66666670000001
19-03-2018 01:00,197.775701877367,96.33333333,47.70967742,172.0,221.0,300.6666667
19-03-2018 02:00,197.775701877367,93.16666667,107.66666670000001,121.33333329999999,184.33333330000002,283.0
19-03-2018 03:00,197.775701877367,140.33333330000002,87.66666667,153.0,324.8461538,99.66666667
19-03-2018 04:00,197.775701877367,157.66666669999998,81.0,230.33333330000002,291.0,189.33333330000002
19-03-2018 05:00,197.775701877367,161.66666669999998,111.0,290.3333333,167.66666669999998,250.0
19-03-2018 06:00,197.775701877367,106.33333329999999,267.6666667,260.6666667,164.33333330000002,306.7692308
19-03-2018 07:00,197.775701877367,99.33333333,207.66666669999998,220.0,306.3846154,246.0
